,UID,source,iso,country,region,subregion,name,giga_id_school,clean,class,ghsl_smod,rurban,dataset,geometry,filepath
2082,OSM-VNM-NON_SCHOOL-00026391,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Trọng Nghĩa,,0,non_school,1,urban,train,POINT (11924230.600728374 1175281.8803505218),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026391.jpeg
2083,OSM-VNM-NON_SCHOOL-00022227,OSM,VNM,Viet Nam,Asia,South-eastern Asia,High quality Pho,,0,non_school,1,urban,train,POINT (12048597.515079051 1811756.479167806),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022227.jpeg
2085,OSM-VNM-NON_SCHOOL-00029395,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Hoi An Eco Cooking Class - Kien Nguyen Cooking,,0,non_school,1,urban,train,POINT (12064194.154975625 1790019.4201242335),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029395.jpeg
2087,OSM-VNM-NON_SCHOOL-00009033,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Ngọc Diểm,,0,non_school,1,urban,train,POINT (11930509.020009113 1176497.1484623102),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009033.jpeg
2088,OSM-VNM-NON_SCHOOL-00009741,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11878491.982309705 1205193.3031284604),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009741.jpeg
2089,OSM-VNM-NON_SCHOOL-00010516,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Da Chau,,0,non_school,1,urban,train,POINT (11775750.437518489 1120705.8424948733),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010516.jpeg
2090,OSM-VNM-NON_SCHOOL-00022405,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT Gia Linh ( Chung Thị Ấy Vy ) nam đà,,0,non_school,1,urban,train,POINT (12007751.276961258 1401146.1103526985),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022405.jpeg
2091,OSM-VNM-NON_SCHOOL-00015946,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT Bình An ( Lãnh Thị Tạo),,0,non_school,1,urban,train,POINT (11988038.821531588 1406006.6882730105),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015946.jpeg
2092,OSM-VNM-NON_SCHOOL-00006832,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (12138504.924457222 1656077.2857393278),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006832.jpeg
2093,OSM-VNM-NON_SCHOOL-00005898,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Hủ tíu,,0,non_school,1,urban,train,POINT (11874418.802141579 1159809.7364498023),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00005898.jpeg
2094,OSM-VNM-NON_SCHOOL-00027585,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Văn Hóa Thôn Đồng Hương,,0,non_school,1,urban,train,POINT (11755490.735472076 2295739.122817309),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027585.jpeg
2095,OSM-VNM-NON_SCHOOL-00024616,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Thờ Thái Hòa,,0,non_school,1,urban,train,POINT (11873248.277695885 1208407.7966458322),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024616.jpeg
2096,OSM-VNM-NON_SCHOOL-00000050,OSM,VNM,Viet Nam,Asia,South-eastern Asia,trạm xăng,,0,non_school,1,urban,train,POINT (11713254.896150706 2347691.9318336947),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00000050.jpeg
2097,OSM-VNM-NON_SCHOOL-00017385,OSM,VNM,Viet Nam,Asia,South-eastern Asia,lô 2,,0,non_school,0,urban,train,POINT (11965056.467379352 1234574.5428412522),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017385.jpeg
2098,OSM-VNM-NON_SCHOOL-00017268,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT Gia khang,,0,non_school,1,urban,train,POINT (12045171.212471927 1482234.7777267254),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017268.jpeg
2099,OSM-VNM-NON_SCHOOL-00017165,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Petrolimex,,0,non_school,0,urban,train,POINT (11742156.664225874 2573684.894169751),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017165.jpeg
2100,OSM-VNM-NON_SCHOOL-00006846,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12155324.631599141 1585354.3456990344),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006846.jpeg
2101,OSM-VNM-NON_SCHOOL-00028029,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Ghế Đẩu,,0,non_school,1,urban,train,POINT (12022700.148740904 1614398.660656492),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028029.jpeg
2102,OSM-VNM-NON_SCHOOL-00027959,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhân Duyên,,0,non_school,1,urban,train,POINT (11967538.780704552 1248939.499920675),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027959.jpeg
2103,OSM-VNM-NON_SCHOOL-00005847,OSM,VNM,Viet Nam,Asia,South-eastern Asia,"Miếu Bà Vải, Thanh Quýt 1, Điện Thắng Trung, Điện Bàn",,0,non_school,1,urban,train,POINT (12047829.855870541 1795936.871059499),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00005847.jpeg
2104,OSM-VNM-NON_SCHOOL-00017728,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Trần Lê Thùy Hạ,,0,non_school,1,urban,train,POINT (12139372.214609992 1594203.2385274628),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017728.jpeg
2105,OSM-VNM-NON_SCHOOL-00008923,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11794931.34237962 2400369.5005538473),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008923.jpeg
2106,OSM-VNM-NON_SCHOOL-00019253,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Sushi,,0,non_school,1,urban,train,POINT (11930358.293418577 1237230.7437408152),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019253.jpeg
2107,OSM-VNM-NON_SCHOOL-00023634,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Trà Chan 9k,,0,non_school,1,urban,train,POINT (11770561.724733122 2398330.724489274),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023634.jpeg
2108,OSM-VNM-NON_SCHOOL-00022894,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11880842.159399332 1262285.8473197657),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022894.jpeg
2109,OSM-VNM-NON_SCHOOL-00022808,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QA-Hương Sơn - -Kỉnh Nhượng-Xã Vĩnh Hoà-Phú Giáo-0366298839,,0,non_school,1,urban,train,POINT (11885325.21793256 1262013.0919111045),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022808.jpeg
2111,OSM-VNM-NON_SCHOOL-00001851,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11824842.11031934 1262373.1340720693),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001851.jpeg
2113,OSM-VNM-NON_SCHOOL-00000496,OSM,VNM,Viet Nam,Asia,South-eastern Asia,CafeThuy,,0,non_school,1,urban,train,POINT (12045922.73035427 1812221.00575752),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00000496.jpeg
2114,OSM-VNM-NON_SCHOOL-00020363,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11833940.586260347 2299988.6509069894),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020363.jpeg
2115,OSM-VNM-NON_SCHOOL-00007719,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11825971.557872929 1241492.7900226463),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007719.jpeg
2116,OSM-VNM-NON_SCHOOL-00009220,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quán 37,,0,non_school,1,urban,train,POINT (11788790.625308994 2077162.2962197808),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009220.jpeg
2117,OSM-VNM-NON_SCHOOL-00001196,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11889246.780954225 2394993.9878146653),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001196.jpeg
2118,OSM-VNM-NON_SCHOOL-00023385,OSM,VNM,Viet Nam,Asia,South-eastern Asia,clb gôn Hoàng Gia,,0,non_school,0,urban,train,POINT (11796134.372116623 2287865.65328078),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023385.jpeg
2119,OSM-VNM-NON_SCHOOL-00028686,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cafe cư xá,,0,non_school,1,urban,train,POINT (11977599.836282447 1857421.6771582551),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028686.jpeg
2120,OSM-VNM-NON_SCHOOL-00021373,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Café/Fastfood,,0,non_school,1,urban,train,POINT (11736846.501876056 2233504.906718951),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021373.jpeg
2121,OSM-VNM-NON_SCHOOL-00020976,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Vòng Xoay,,0,non_school,1,urban,train,POINT (11919255.176087365 1180035.6375876206),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020976.jpeg
2122,OSM-VNM-NON_SCHOOL-00011020,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11566869.877077045 2431592.934920946),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00011020.jpeg
2123,OSM-VNM-NON_SCHOOL-00022972,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT Huyền Trang ( Nông Thị Trang )Đăk rông,,0,non_school,1,urban,train,POINT (12003571.675359936 1416441.85461182),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022972.jpeg
2124,OSM-VNM-NON_SCHOOL-00019862,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Highlands Coffee,,0,non_school,1,urban,train,POINT (11883044.726844167 1209620.038692004),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019862.jpeg
2127,OSM-VNM-NON_SCHOOL-00001421,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Game Online Máy Lạnh Điện Tử Thanh Sơn,,0,non_school,1,urban,train,POINT (11846685.220802795 1179134.903411145),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001421.jpeg
2128,OSM-VNM-NON_SCHOOL-00009046,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Vps Việt hàn,,0,non_school,1,urban,train,POINT (11868247.583530473 2378820.942645956),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009046.jpeg
2129,OSM-VNM-NON_SCHOOL-00009654,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Petrolimex,,0,non_school,0,urban,train,POINT (12177251.565659162 1446855.0223454593),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009654.jpeg
2130,OSM-VNM-NON_SCHOOL-00021952,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Miến gà Tháp Chàm,,0,non_school,1,urban,train,POINT (12127901.63163967 1299945.9037921466),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021952.jpeg
2131,OSM-VNM-NON_SCHOOL-00015732,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT Đỗ Hồng Quân,,0,non_school,1,urban,train,POINT (12001738.020707587 1395262.3099988322),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015732.jpeg
2133,OSM-VNM-NON_SCHOOL-00027291,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Mai Chi,,0,non_school,1,urban,train,POINT (11930185.414249377 1179144.867408067),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027291.jpeg
2134,OSM-VNM-NON_SCHOOL-00020275,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Dance sport coffee,,0,non_school,1,urban,train,POINT (11765810.720185554 2116382.880609394),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020275.jpeg
2135,OSM-VNM-NON_SCHOOL-00029793,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cửa hàng Xăng dầu,,0,non_school,1,urban,train,POINT (12041964.87717861 1425415.6441586604),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029793.jpeg
2136,OSM-VNM-NON_SCHOOL-00015698,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nguyễn Huệ ( trưởng phòng KD Krong Nô),,0,non_school,0,urban,train,POINT (12007165.068522742 1404904.2164423196),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015698.jpeg
2137,OSM-VNM-NON_SCHOOL-00022633,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tịnh xá Ngọc Chu,,0,non_school,1,urban,train,POINT (11917008.637443671 1184323.0212625358),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022633.jpeg
2138,OSM-VNM-NON_SCHOOL-00028235,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Quán Ông Há,,0,non_school,0,urban,train,POINT (11573030.965614488 2571208.4395151646),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028235.jpeg
2139,OSM-VNM-NON_SCHOOL-00009817,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11916271.813734107 1191299.8990445314),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009817.jpeg
2141,OSM-VNM-NON_SCHOOL-00029787,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cửa hàng Xăng dầu,,0,non_school,1,urban,train,POINT (12003821.364977784 1443633.848792794),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029787.jpeg
2142,OSM-VNM-NON_SCHOOL-00021390,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Sky Lake,,0,non_school,1,urban,train,POINT (11757459.198027773 2372143.594699531),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021390.jpeg
2143,OSM-VNM-NON_SCHOOL-00012329,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Highlands Coffee,,0,non_school,1,urban,train,POINT (11763601.696210258 2115644.027554756),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00012329.jpeg
2144,OSM-VNM-NON_SCHOOL-00020303,OSM,VNM,Viet Nam,Asia,South-eastern Asia,TAIYO SUSHI ĐÀ LẠT,,0,non_school,1,urban,train,POINT (12071026.945320517 1340418.5718286193),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020303.jpeg
2145,OSM-VNM-NON_SCHOOL-00010590,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Kem Tran,,0,non_school,1,urban,train,POINT (12059658.664962238 1325062.1865683072),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010590.jpeg
2146,OSM-VNM-NON_SCHOOL-00016147,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Mexico i sniadanko,,0,non_school,1,urban,train,POINT (12045161.75031521 1226234.9680791036),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00016147.jpeg
2147,OSM-VNM-NON_SCHOOL-00001736,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Long Nga,,0,non_school,1,urban,train,POINT (12073678.130313247 1339900.95980087),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001736.jpeg
2148,OSM-VNM-NON_SCHOOL-00024875,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Thiền Tôn 2,,0,non_school,1,urban,train,POINT (11885698.360865695 1206859.834079052),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024875.jpeg
2149,OSM-VNM-NON_SCHOOL-00009127,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11497299.98206935 2576262.3548661033),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009127.jpeg
2150,OSM-VNM-NON_SCHOOL-00005785,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Đền cờn,,0,non_school,1,urban,train,POINT (11770578.979254194 2182125.2172455415),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00005785.jpeg
2152,OSM-VNM-NON_SCHOOL-00016088,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11467123.16054664 2438874.977072953),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00016088.jpeg
2153,OSM-VNM-NON_SCHOOL-00010484,OSM,VNM,Viet Nam,Asia,South-eastern Asia,tap hoa sương,,0,non_school,1,urban,train,POINT (11872249.073946526 1231721.8008480975),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010484.jpeg
2154,OSM-VNM-NON_SCHOOL-00023180,OSM,VNM,Viet Nam,Asia,South-eastern Asia,1994 Milktea & Coffee,,0,non_school,1,urban,train,POINT (11936536.413838113 1163912.545913339),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023180.jpeg
2155,OSM-VNM-NON_SCHOOL-00022041,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nha bang Nha Trang xua,,0,non_school,1,urban,train,POINT (12151179.093762001 1373816.5354073956),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022041.jpeg
2156,OSM-VNM-NON_SCHOOL-00010983,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Lan Thảo cafe,,0,non_school,1,urban,train,POINT (11761070.847587071 1131446.2187789106),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010983.jpeg
2157,OSM-VNM-NON_SCHOOL-00012894,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11725813.404504552 2437004.123132304),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00012894.jpeg
2158,OSM-VNM-NON_SCHOOL-00018560,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Ngân Hàng Chính Sách Xã Hội Việt Nam - Vbsp,,0,non_school,1,urban,train,POINT (11806389.680205956 2413259.6227940395),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018560.jpeg
2159,OSM-VNM-NON_SCHOOL-00006845,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12130710.445031365 1663509.140612947),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006845.jpeg
2161,OSM-VNM-NON_SCHOOL-00022220,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Trung Hoa,,0,non_school,1,urban,train,POINT (12051904.594511539 1804858.0275974895),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022220.jpeg
2162,OSM-VNM-NON_SCHOOL-00007450,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Sky Vape Coffee,,0,non_school,1,urban,train,POINT (11764493.810609471 2115292.7059571818),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007450.jpeg
2163,OSM-VNM-NON_SCHOOL-00001654,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11971502.311174244 1861363.8716921492),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001654.jpeg
2164,OSM-VNM-NON_SCHOOL-00007675,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11944843.185560599 1330342.0015835885),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00007675.jpeg
2165,OSM-VNM-NON_SCHOOL-00000023,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cx5,,0,non_school,0,urban,train,POINT (11748718.280291194 2377185.535906065),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00000023.jpeg
2166,OSM-VNM-NON_SCHOOL-00018191,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Sacombank,,0,non_school,1,urban,train,POINT (11578947.262591679 1121004.8407726556),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018191.jpeg
2167,OSM-VNM-NON_SCHOOL-00019793,OSM,VNM,Viet Nam,Asia,South-eastern Asia,CHXD Ngọc Diệp,,0,non_school,1,urban,train,POINT (11934408.541771602 1184501.94739278),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019793.jpeg
2168,OSM-VNM-NON_SCHOOL-00013800,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chợ Bến Đình,,0,non_school,1,urban,train,POINT (11919716.372737722 1160976.8266217227),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013800.jpeg
2169,OSM-VNM-NON_SCHOOL-00023775,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11878847.091485333 1213598.7446204405),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023775.jpeg
2170,OSM-VNM-NON_SCHOOL-00002584,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chợ Cần Thơ Bé,,0,non_school,1,urban,train,POINT (11750111.443718472 1144375.7865881096),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00002584.jpeg
2171,OSM-VNM-NON_SCHOOL-00027293,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Ánh Tuyết,,0,non_school,1,urban,train,POINT (11934209.168563591 1178228.4180472621),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027293.jpeg
2172,OSM-VNM-NON_SCHOOL-00008968,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Hồng Phúc,,0,non_school,1,urban,train,POINT (11997296.818302896 1193139.8556464536),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008968.jpeg
2173,OSM-VNM-NON_SCHOOL-00028591,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nano,,0,non_school,1,urban,train,POINT (11920890.34808763 1159562.584884268),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028591.jpeg
2174,OSM-VNM-NON_SCHOOL-00010593,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12046044.625196692 1811644.2296330212),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010593.jpeg
